candidate_id,mention_id,source_id,source_type,source_ref_id,line_number,matched_text,context,event_hint,matchup_hint,winner_hint,loser_hint,method_hint,method_raw_hint,round_hint,time_hint,confidence,notes
source-result-0190,note:note-target-103-result-line-00025,note:note-target-103-result,note_article,note-target-103-result,25,（1R3分06秒KO マウントパンチ連打）,（1R3分06秒KO マウントパンチ連打）,,,,,KO,KO,1R,3分06秒,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0191,note:note-target-103-result-line-00030,note:note-target-103-result,note_article,note-target-103-result,30,（2R3分09秒KO パウンド）,（2R3分09秒KO パウンド）,,,,,KO,KO,2R,3分09秒,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0192,note:note-target-103-result-line-00035,note:note-target-103-result,note_article,note-target-103-result,35,（1R1分37秒KO 大外刈り）,（1R1分37秒KO 大外刈り）,,,,,KO,KO,1R,1分37秒,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0193,youtube_description:youtube_1ptbs6ropuq-line-00012,youtube_description:youtube_1ptbs6ropuq,youtube_description,youtube_1ptbs6ropuq,12,☆ターゲットミドル級タイトルマッチ,☆ターゲットミドル級タイトルマッチ,ターゲットNo.100,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0194,youtube_description:youtube_23ui9dcnmle-line-00004,youtube_description:youtube_23ui9dcnmle,youtube_description,youtube_23ui9dcnmle,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0195,youtube_description:youtube_2cpxeyxdlp8-line-00016,youtube_description:youtube_2cpxeyxdlp8,youtube_description,youtube_2cpxeyxdlp8,16,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0196,youtube_description:youtube_3iszag1c2f0-line-00016,youtube_description:youtube_3iszag1c2f0,youtube_description,youtube_3iszag1c2f0,16,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0197,youtube_description:youtube_3k_jsttv5wi-line-00006,youtube_description:youtube_3k_jsttv5wi,youtube_description,youtube_3k_jsttv5wi,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0198,youtube_description:youtube_41mou0pvo8w-line-00006,youtube_description:youtube_41mou0pvo8w,youtube_description,youtube_41mou0pvo8w,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0199,youtube_description:youtube_42ca9t_qk7y-line-00007,youtube_description:youtube_42ca9t_qk7y,youtube_description,youtube_42ca9t_qk7y,7,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,🔥ベスト８対戦カードです🔥,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0200,youtube_description:youtube_4a_ucjfzwra-line-00020,youtube_description:youtube_4a_ucjfzwra,youtube_description,youtube_4a_ucjfzwra,20,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0201,youtube_description:youtube_4bnoht7mgww-line-00004,youtube_description:youtube_4bnoht7mgww,youtube_description,youtube_4bnoht7mgww,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0202,youtube_description:youtube_4cbcymly7ma-line-00005,youtube_description:youtube_4cbcymly7ma,youtube_description,youtube_4cbcymly7ma,5,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0203,youtube_description:youtube_4d8cgcsgpki-line-00002,youtube_description:youtube_4d8cgcsgpki,youtube_description,youtube_4d8cgcsgpki,2,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,マウンテン・ヒーローズNo.30,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0204,youtube_description:youtube_4rgh2fs6rp8-line-00012,youtube_description:youtube_4rgh2fs6rp8,youtube_description,youtube_4rgh2fs6rp8,12,☆ターゲットライト級タイトルマッチ,☆ターゲットライト級タイトルマッチ,ターゲットNo.100,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0205,youtube_description:youtube_4tzgvgx7cg8-line-00024,youtube_description:youtube_4tzgvgx7cg8,youtube_description,youtube_4tzgvgx7cg8,24,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0206,youtube_description:youtube_54kwdqyjoa8-line-00004,youtube_description:youtube_54kwdqyjoa8,youtube_description,youtube_54kwdqyjoa8,4,☆エンペラーライト級タイトルマッチ,☆エンペラーライト級タイトルマッチ,エンペラーNo.115,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0207,youtube_description:youtube_54kwdqyjoa8-line-00007,youtube_description:youtube_54kwdqyjoa8,youtube_description,youtube_54kwdqyjoa8,7,【6勝1敗】防衛①,【6勝1敗】防衛①,エンペラーNo.115,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0208,youtube_description:youtube_574ikyazfj4-line-00005,youtube_description:youtube_574ikyazfj4,youtube_description,youtube_574ikyazfj4,5,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0209,youtube_description:youtube_5zbvriy_62w-line-00002,youtube_description:youtube_5zbvriy_62w,youtube_description,youtube_5zbvriy_62w,2,☆ミドル級王座決定戦,☆ミドル級王座決定戦,ターゲットNo.96,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0210,youtube_description:youtube_6cc4iyh_ejy-line-00004,youtube_description:youtube_6cc4iyh_ejy,youtube_description,youtube_6cc4iyh_ejy,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0211,youtube_description:youtube_7jwrin5qehm-line-00024,youtube_description:youtube_7jwrin5qehm,youtube_description,youtube_7jwrin5qehm,24,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0212,youtube_description:youtube_7rixgvx9na-line-00020,youtube_description:youtube_7rixgvx9na,youtube_description,youtube_7rixgvx9na,20,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0213,youtube_description:youtube_7su1lyzlexi-line-00004,youtube_description:youtube_7su1lyzlexi,youtube_description,youtube_7su1lyzlexi,4,⑥メジャー戦績⑦タイトル,⑥メジャー戦績⑦タイトル,マウンテン・ヒーローズNo.29,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0214,youtube_description:youtube_7su1lyzlexi-line-00005,youtube_description:youtube_7su1lyzlexi,youtube_description,youtube_7su1lyzlexi,5,☆ミドル級タイトルマッチ,☆ミドル級タイトルマッチ,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0215,youtube_description:youtube_89izoyicptw-line-00004,youtube_description:youtube_89izoyicptw,youtube_description,youtube_89izoyicptw,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0216,youtube_description:youtube_9hosl10mklo-line-00006,youtube_description:youtube_9hosl10mklo,youtube_description,youtube_9hosl10mklo,6,⑨タイトル,⑨タイトル,MAXバウト,①ランダーデビル ②［デビル軍の絶対的エース］,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0217,youtube_description:youtube_b3mm_ebk_my-line-00006,youtube_description:youtube_b3mm_ebk_my,youtube_description,youtube_b3mm_ebk_my,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0218,youtube_description:youtube_bacmlios1i8-line-00005,youtube_description:youtube_bacmlios1i8,youtube_description,youtube_bacmlios1i8,5,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0219,youtube_description:youtube_bompcnznx34-line-00005,youtube_description:youtube_bompcnznx34,youtube_description,youtube_bompcnznx34,5,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0220,youtube_description:youtube_bv7s9abfq2i-line-00015,youtube_description:youtube_bv7s9abfq2i,youtube_description,youtube_bv7s9abfq2i,15,☆ミドル級王座決定戦,☆ミドル級王座決定戦,ターゲットNo.96,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0221,youtube_description:youtube_cfrmhlwri38-line-00012,youtube_description:youtube_cfrmhlwri38,youtube_description,youtube_cfrmhlwri38,12,☆ターゲットミドル級タイトルマッチ,☆ターゲットミドル級タイトルマッチ,ターゲットNo.100,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0222,youtube_description:youtube_cgzqssiwtgw-line-00024,youtube_description:youtube_cgzqssiwtgw,youtube_description,youtube_cgzqssiwtgw,24,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0223,youtube_description:youtube_cpov8qao8tg-line-00005,youtube_description:youtube_cpov8qao8tg,youtube_description,youtube_cpov8qao8tg,5,☆M・Hミドル級タイトルマッチ,☆M・Hミドル級タイトルマッチ,マウンテン・ヒーローズNo.38,今回の対戦カード⬇️,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0224,youtube_description:youtube_dhbctg1olfu-line-00005,youtube_description:youtube_dhbctg1olfu,youtube_description,youtube_dhbctg1olfu,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0225,youtube_description:youtube_dkhrnaaksho-line-00004,youtube_description:youtube_dkhrnaaksho,youtube_description,youtube_dkhrnaaksho,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0226,youtube_description:youtube_dmjc2rydolm-line-00002,youtube_description:youtube_dmjc2rydolm,youtube_description,youtube_dmjc2rydolm,2,☆ミドル級タイトルマッチ,☆ミドル級タイトルマッチ,ターゲットNo.87,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0227,youtube_description:youtube_dpfnqvami3s-line-00002,youtube_description:youtube_dpfnqvami3s,youtube_description,youtube_dpfnqvami3s,2,☆ミドル級ワンマッチ（ノンタイトル）,☆ミドル級ワンマッチ（ノンタイトル）,マウンテン・ヒーローズNo.27,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0228,youtube_description:youtube_e9jzz_cm63g-line-00007,youtube_description:youtube_e9jzz_cm63g,youtube_description,youtube_e9jzz_cm63g,7,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0229,youtube_description:youtube_eaovcuisvg-line-00002,youtube_description:youtube_eaovcuisvg,youtube_description,youtube_eaovcuisvg,2,アラカクファミリーのTCクラクション坂本No.1さんに今回のアラカクをKOC準決勝終わり話しました。,アラカクファミリーのTCクラクション坂本No.1さんに今回のアラカクをKOC準決勝終わり話しました。,,,,,KO,KO,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0230,youtube_description:youtube_eaovcuisvg-line-00016,youtube_description:youtube_eaovcuisvg,youtube_description,youtube_eaovcuisvg,16,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,ターゲットNo.93,［対戦カード 選手情報］,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0231,youtube_description:youtube_eaovcuisvg-line-00020,youtube_description:youtube_eaovcuisvg,youtube_description,youtube_eaovcuisvg,20,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,マウンテン・ヒーローズNo.30,［対戦カード 選手情報］,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0232,youtube_description:youtube_eddeflnklfy-line-00032,youtube_description:youtube_eddeflnklfy,youtube_description,youtube_eddeflnklfy,32,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0233,youtube_description:youtube_eis5offdwks-line-00006,youtube_description:youtube_eis5offdwks,youtube_description,youtube_eis5offdwks,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0234,youtube_description:youtube_f1u0bfqhu9o-line-00005,youtube_description:youtube_f1u0bfqhu9o,youtube_description,youtube_f1u0bfqhu9o,5,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0235,youtube_description:youtube_foh5vctjij4-line-00003,youtube_description:youtube_foh5vctjij4,youtube_description,youtube_foh5vctjij4,3,☆ミドル級王座決定戦,☆ミドル級王座決定戦,ターゲットNo.96,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0236,youtube_description:youtube_fynnomuod1i-line-00020,youtube_description:youtube_fynnomuod1i,youtube_description,youtube_fynnomuod1i,20,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0237,youtube_description:youtube_ge7twvxd9yu-line-00016,youtube_description:youtube_ge7twvxd9yu,youtube_description,youtube_ge7twvxd9yu,16,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0238,youtube_description:youtube_gehfaqj8kr8-line-00017,youtube_description:youtube_gehfaqj8kr8,youtube_description,youtube_gehfaqj8kr8,17,☆ライト級ワンマッチ（ノンタイトル）,☆ライト級ワンマッチ（ノンタイトル）,,マウンテン・ヒーローズNo.32,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0239,youtube_description:youtube_gerbahnq_po-line-00006,youtube_description:youtube_gerbahnq_po,youtube_description,youtube_gerbahnq_po,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0240,youtube_description:youtube_gj_hwkw33s-line-00004,youtube_description:youtube_gj_hwkw33s,youtube_description,youtube_gj_hwkw33s,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0241,youtube_description:youtube_gmcs_m19ofq-line-00033,youtube_description:youtube_gmcs_m19ofq,youtube_description,youtube_gmcs_m19ofq,33,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,エンペラーNo.112,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0242,youtube_description:youtube_h3la4h4lfck-line-00004,youtube_description:youtube_h3la4h4lfck,youtube_description,youtube_h3la4h4lfck,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0243,youtube_description:youtube_hmig9qnqcp8-line-00004,youtube_description:youtube_hmig9qnqcp8,youtube_description,youtube_hmig9qnqcp8,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0244,youtube_description:youtube_irt8ikcjj4i-line-00004,youtube_description:youtube_irt8ikcjj4i,youtube_description,youtube_irt8ikcjj4i,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0245,youtube_description:youtube_jdzqmwx4vg4-line-00006,youtube_description:youtube_jdzqmwx4vg4,youtube_description,youtube_jdzqmwx4vg4,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0246,youtube_description:youtube_jnyl9hozxwu-line-00028,youtube_description:youtube_jnyl9hozxwu,youtube_description,youtube_jnyl9hozxwu,28,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,ターゲットNo.103,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0247,youtube_description:youtube_jzzlbf7zqqu-line-00033,youtube_description:youtube_jzzlbf7zqqu,youtube_description,youtube_jzzlbf7zqqu,33,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0248,youtube_description:youtube_krrg8fyx6gq-line-00032,youtube_description:youtube_krrg8fyx6gq,youtube_description,youtube_krrg8fyx6gq,32,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0249,youtube_description:youtube_l0y4gy4llq0-line-00004,youtube_description:youtube_l0y4gy4llq0,youtube_description,youtube_l0y4gy4llq0,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0250,youtube_description:youtube_lj_cbs1xmiq-line-00021,youtube_description:youtube_lj_cbs1xmiq,youtube_description,youtube_lj_cbs1xmiq,21,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0251,youtube_description:youtube_lk45sjahdk0-line-00004,youtube_description:youtube_lk45sjahdk0,youtube_description,youtube_lk45sjahdk0,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0252,youtube_description:youtube_lrsezu2mkwi-line-00006,youtube_description:youtube_lrsezu2mkwi,youtube_description,youtube_lrsezu2mkwi,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0253,youtube_description:youtube_lzu1p7ujdos-line-00024,youtube_description:youtube_lzu1p7ujdos,youtube_description,youtube_lzu1p7ujdos,24,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0254,youtube_description:youtube_mnp9fbyafra-line-00012,youtube_description:youtube_mnp9fbyafra,youtube_description,youtube_mnp9fbyafra,12,②キラーファイトのKOキング,②キラーファイトのKOキング,,,,,KO,KO,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0255,youtube_description:youtube_mnp9fbyafra-line-00020,youtube_description:youtube_mnp9fbyafra,youtube_description,youtube_mnp9fbyafra,20,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0256,youtube_description:youtube_mnuuhlkn1lm-line-00002,youtube_description:youtube_mnuuhlkn1lm,youtube_description,youtube_mnuuhlkn1lm,2,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,ターゲットNo.87,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0257,youtube_description:youtube_mzffdb97ygw-line-00006,youtube_description:youtube_mzffdb97ygw,youtube_description,youtube_mzffdb97ygw,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0258,youtube_description:youtube_mzsxwh_pvtq-line-00004,youtube_description:youtube_mzsxwh_pvtq,youtube_description,youtube_mzsxwh_pvtq,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0259,youtube_description:youtube_nm0ig9mdpi-line-00002,youtube_description:youtube_nm0ig9mdpi,youtube_description,youtube_nm0ig9mdpi,2,☆M・Hミドル級タイトルマッチ,☆M・Hミドル級タイトルマッチ,マウンテン・ヒーローズNo.38,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0260,youtube_description:youtube_oftn9vz7u2c-line-00008,youtube_description:youtube_oftn9vz7u2c,youtube_description,youtube_oftn9vz7u2c,8,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0261,youtube_description:youtube_ofy3tcobh3m-line-00028,youtube_description:youtube_ofy3tcobh3m,youtube_description,youtube_ofy3tcobh3m,28,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,ターゲットNo.103,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0262,youtube_description:youtube_ooihz_c01e0-line-00005,youtube_description:youtube_ooihz_c01e0,youtube_description,youtube_ooihz_c01e0,5,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0263,youtube_description:youtube_opylhps0jq0-line-00005,youtube_description:youtube_opylhps0jq0,youtube_description,youtube_opylhps0jq0,5,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0264,youtube_description:youtube_ose37zk9f4i-line-00032,youtube_description:youtube_ose37zk9f4i,youtube_description,youtube_ose37zk9f4i,32,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0265,youtube_description:youtube_oynlvwudspu-line-00006,youtube_description:youtube_oynlvwudspu,youtube_description,youtube_oynlvwudspu,6,⑨タイトル,⑨タイトル,MAXバウト,①ランダーデビル ②［デビル軍の絶対的エース］,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0266,youtube_description:youtube_p3fcqirkjvc-line-00005,youtube_description:youtube_p3fcqirkjvc,youtube_description,youtube_p3fcqirkjvc,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0267,youtube_description:youtube_p3fcqirkjvc-line-00033,youtube_description:youtube_p3fcqirkjvc,youtube_description,youtube_p3fcqirkjvc,33,②キラーファイトのKOキング,②キラーファイトのKOキング,,,,,KO,KO,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0268,youtube_description:youtube_poxcdgnhpgk-line-00005,youtube_description:youtube_poxcdgnhpgk,youtube_description,youtube_poxcdgnhpgk,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0269,youtube_description:youtube_poxcdgnhpgk-line-00092,youtube_description:youtube_poxcdgnhpgk,youtube_description,youtube_poxcdgnhpgk,92,②キラーファイトのKOキング,②キラーファイトのKOキング,,,,,KO,KO,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0270,youtube_description:youtube_pqgj9gaeo6g-line-00006,youtube_description:youtube_pqgj9gaeo6g,youtube_description,youtube_pqgj9gaeo6g,6,☆ターゲットミドル級タイトルマッチ,☆ターゲットミドル級タイトルマッチ,MAXバウト,ターゲットNo.100,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0271,youtube_description:youtube_pqgj9gaeo6g-line-00015,youtube_description:youtube_pqgj9gaeo6g,youtube_description,youtube_pqgj9gaeo6g,15,☆ターゲットライト級タイトルマッチ,☆ターゲットライト級タイトルマッチ,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
